A,B
265181604487539473025002038711685609375196072030,20114
241528528956479915008819959646403432397343652211,20115
180692072242854100775006480660460769993859019459,20116
884623902974079265886838882364625768846296374525,20117
898246933736167644210195086512822209976846960707,20118
902238187426900029304694368479372408278854086687,20119
1426416487626977929954946157056785693372754653978,20120
563555773838371305769577720009109711373192578962,20121
382978641944404511293085214446459767624760667044,20122
703755965154027181307257324368118102484070713623,20123
558152829029029103742865387149699707513640728840,20124
695184134749959966676528378229800711284640504825,20125
862275531723018953048662072655482255749925199720,20126
491667347876378640513383143276059238574564530732,20127
85733484635667846446777463327085904130858390572,20128
1432676824135234804891307978077211334724371121333,20129
1145552974986810190433763398375228802868907516747,20130
1168548958479805133403459927735220129451560524550,20131
1398757002885964922917474591441405928528168787277,20132
1352832919671180104653084332809808744587009170869,20133
786674678336462439237033312673258923188052810044,20134
921711099728994854115327892668909738098672121831,20135
1241334890043970492366525198474790381729459751450,20136
110674924498423157884745652364953514217151408967,20137
180110095911038248246666823118268529684577013186,20138
390474769925758955052164784939374664612317357192,20139
962450498449653973069640555975174924944418368311,20140
1196956204947011165072901522429495221834617797747,20141
951039381949925147589435172800018112799073885161,20142
1242355558708262692764414487076104264136006708701,20143
352585070381560214825489658955531803643672181320,20144
1036716142531991275854576699922704552034742021110,20145
297878293728544917971294614977821973969609783529,20146
20582446425022555695379008085136954405372196320,20147
1268799376263598995565942849176160838478601334221,20148
917641218744133491080852803940456556139554009953,20149
1314963848840891832430341668831843210066464496799,20150
1010063682498223235397905139097970618647690294899,20151
132269532092259260253402025149508284407764377632,20152
1255368424927065449335845582526046445030519248142,20153
648738713639697553945304863489672340767127205170,20154
232329524800282292010568641895587040609472252710,20155
54136221882669554058930244164547733645529864269,20156
539381898615830952548870172690546676573404020692,20157
1153715543197030949819710476297566800023617303285,20158
250022037647653598520088810351305807024620345801,20159
832493093248118673935902112530701123772440894577,20160
419420296090777821331004741497050986108352616703,20161
1125264797897325823817611330297484459716722456148,20162
518162027238115846198496578163784617595379986457,20163
111251302675436224905499094826384731335180256264,20164
1029789639410634957189226311518811087690255440377,20165
118359695527374083122413450633816607703531434432,20166
750407650409430921773508741184832876040345926839,20167
63464019926640660932831566520815216108230761534,20168
507504327056152045109171019373189554654421325657,20169
475694534647993856103356695966686786104474480568,20170
59711179097239727001476390770440415736795296992,20171
737941180000047299798181647222220972570473003805,20172
335515370506094060685197177230186606792453154969,20173
100221212739505461914564140833886216030784977713,20174
1005992754706936713645073060417502468650848526981,20175
660120717505502122544124905169390638865470624948,20176
288674826080320343217514708577168278683103857955,20177
869229075088535609710890294465154388549750507690,20178
47615752930591427858893549525822151228263594159,20179
507059497581984470798490583260409231333650731372,20180
382122236871009229217731397592436593900535786970,20181
147153841480234940805827823947315782397243378529,20182
457303695421506919576999373060705296602464761568,20183
163315986737523232361738438179608669577653990250,20184
1161177868745685013389573134149244186548583258465,20185
269782661266329808761598855045271701779799808709,20186
822529154846404195315447447919537321693098808222,20187
164519671588726419479255354625905469306934362181,20188
671982690312443983250941278808711357547427519574,20189
169791702360906409544282300222216190324565571040,20190
363074192846752098893236540797163044996607420361,20191
492855293638337166367848189768416113230736780175,20192
952809871453079523329066533121366707389069871112,20193
972651956189064131740354089773199035597960336028,20194
1146983214749721253144343177364190260905412832742,20195
856999129950236490403866658909158134579377678539,20196
426444818635415433702939632107350956186168131834,20197
109442407268711783795485454022714370978987620386,20198
252166835942759735693280166444547504749886010446,20199
334527926441961489009196937794996071136733063554,20200
264914200585676890155456951013406805561763966785,20201
264914200585676890155456951013406805561763966785,20201
530740493277616330724627336774652187770946594334,20202
364807399427718926855952173375001164523045213394,20203
775493173393463908493837063242105788371612201007,20204
1249316294304011878963716202164111792791142275552,20205
782108568529283861146211867690586553219691297441,20206
1184331609780931610421297254617591308098828734392,20207
704625509926257524367572236956986587452857615798,20208
1165204385308425340665837427804561506945054898928,20209
649941702282291645958977503174016514874706754350,20210
186241450783427364086583129043643072710135879211,20211
896355923832115968345429365450387236803299309587,20212
1006941109486358334056057379817733921104494995909,20213
1062677992592673082467383578700468501127298839120,20214
415108240870809099772975863989342302504375516845,20215
144921079782340361863304025842132919269011707126,20216
677484460467239569388027646887888457387219896636,20217
436295571208214458138061743439620070334519642427,20218
72507529439183424663449055758626518695848125415,20219
1132777901217863489472296601173511760829147169305,20220
394658837004179483456680129867066846150942773082,20221
1443582865250548425470005485733320767216915886679,20222
1008223843329619485296192157868506251365305383891,20223
1253047431595303819407819234427547381441243379201,20224
